ProductID,Score
 B007HJ9QMA,115.0
 B000056N8W,53.0
 0940871491,3.0
 B001T89LXY,92.0
 B0000DK4QJ,1520.0
 B004M8SRHY,51.0
 B000067J2G,4.0
 B00005QVUT,9.0
 B0010XOVSI,70.0
 B00008YLV1,55.0
 B000067J2N,27.0
 B00000ACXE,124.0
 B00000I9PH,15.0
 B000067J2J,41.0
 B000067J2K,19.0
 B000067J2H,4.0
 B000067J2I,20.0
 B000067J2V,12.0
 B000NOIVT0,380.0
 B004J0DQS0,18.0
 B00005YTR5,3.0
 6305754276,4.0
 B0002B54P8,4.0
 6305454280,15.0
 B00005YTR8,64.0
 B000NDFLWG,70.0
 B000IZJR3I,24.0
 B000067J2X,23.0
 B000067J2Y,24.0
 B003GC47YY,5.0
 B000JJRY7O,14.0
 1578072123,15.0
 6303031498,5.0
 B007XF0X4I,133.0
 B00112S8RS,568.0
 B0001G6PZC,2247.0
 B000TGUUG4,39.0
 B00005Y961,5.0
 6300157423,8.0
 B00004RXMK,123.0
 B003O5MN1C,138.0
 B00004WCM9,432.0
 B0002VKZYS,27.0
 B0007Z9RCU,49.0
 B004EFBRMC,121.0
 B0007YXPCY,5.0
 B000ID1Q02,154.0
 6301661869,7.0
 6304580878,43.0
 B006GHA9QQ,617.0
 B00005LKLF,81.0
 B000083ED1,155.0
 B00005QC3X,25.0
 6300276554,81.0
 B00001IVE7,3.0
 B003JFEIJC,71.0
 B004MFBJ04,5.0
 B000CZ0PVM,4.0
 B00020HBNW,5.0
 B001PPLJN6,6.0
 B000BB1MEQ,12.0
 B00932ADHQ,36.0
 6303593593,133.0
 B0048FQFLG,26.0
 B00020HBNC,15.0
 B00008HC97,40.0
 B00005M1Y0,798.0
 B000056N8G,2.0
 B0041QSZG0,5.0
 0849986737,5.0
 B000050X30,28.0
 B00012FXJ0,199.0
 B003ODKZXW,39.0
 B00000JGOY,32.0
 B00020HBN2,10.0
 B00005AB92,5.0
 B000EF817U,13.0
 B0035YKW0Q,28.0
 B00005KA8M,38.0
 B008JAG4GW,69.0
 B000083EDB,769.0
 6305306141,58.0
 B001PPLJNQ,7.0
 B00028G74S,3.0
 B00000JGOJ,304.0
 B000083EDI,115.0
 B00000JGOG,85.0
 B000SM6FBI,3.0
 B00005RT3E,116.0
 6300133648,12.0
 1888617047,15.0
 B001PTA34I,43.0
 B000056N8P,5.0
 6305908028,44.0
 B00004WCMK,8.0
 B0009Y2LTU,10.0
 B003SHYJJ0,257.0
 B0076XTH8K,33.0
 0310582792,5.0
 B00004WCMB,291.0
 B005WVUM1E,24.0
 B001C0NMWK,5.0
 B000H5V8D6,712.0
 B000056N8Q,15.0
 B000X9JZVI,9.0
 B00004WCMU,252.0
 0767002652,114.0
 6305104352,10.0
 B00004WCMS,287.0
 B000AYEL9M,14.0
 B000T2MZ3E,3.0
 B006QUF0QW,180.0
 B0007OCG4W,1471.0
 B000Y9Z610,5.0
 B0000DG6XP,5.0
 B000I9WVZA,177.0
 B000FDEV02,37.0
 B000009ELJ,21.0
 B003ZXDOW0,10.0
 B0006U5UPO,168.0
 B00005M1Y5,394.0
 B000VZAV62,49.0
 B003GAB2LW,3.0
 1585651788,5.0
 B0001LQJW6,10.0
 B000I9WVZU,309.0
 B0007VY4O0,1.0
 6302958741,4.0
 B002KLQ2XG,42.0
 B001AS0NU8,3.0
 B00281DXKS,4.0
 B000NO2FLU,18.0
 6303257933,662.0
 B00006JU7U,354.0
 B000BNXD28,148.0
 6304288875,5.0
 B0000DK4QB,82.0
 B004XWGZAU,26.0
 B005VMWOW4,9.0
 6304091338,137.0
 B0000DK4QD,148.0
 6304286961,581.0
 0767845234,24.0
 B0000DK4QI,1314.0
 B001DBQAZY,74.0
 B0002BO0V2,16.0
 B00005952Q,232.0
 B0000DK4QL,826.0
 6304493983,4.0
 B00004T6FK,50.0
 B000BNXD2S,4.0
 630294662X,23.0
 B00000F4KD,288.0
 B00005V9IG,130.0
 073600193X,15.0
 B000RA2R18,5.0
 6303928455,7.0
 B001I7HLTW,30.0
 B00015HX90,1944.0
 B00005U14H,536.0
 B000056N8V,43.0
 B001JPC4N6,127.0
 B0007NMJZ4,10.0
 B000053VQH,10.0
 B000MTFFM2,14.0
 B000AJREL4,14.0
 B005GLHO48,55.0
 B003RLEWOY,3.0
 B00019G4GO,6.0
 B0044WQIM4,31.0
 B000056N8C,62.0
 B000056N8D,9.0
 1891664026,5.0
 B0017HEY8Y,5.0
 B00007JZYP,50.0
 B009K37SUS,5.0
 6302405939,266.0
 B009B6XA1U,126.0
 B0000BYRO7,186.0
 B0001Z3HIG,51.0
 B007I39G3O,7.0
 6304107242,80.0
 B000PY52CW,96.0
 B004BH1TN0,40.0
 B0009UZGHS,20.0
 B00005U14B,7.0
 B000AABKYK,4.0
 B002KBG4TS,5.0
 B007C7V4BS,5.0
 5555292082,156.0
 B000053VQI,20.0
 B000053VQJ,6.0
 B0001Y4LSM,51.0
 B00005LL26,1624.0
