ProductID,Score
 B00005MFO9,13.2697370898
 B00005U8E9,0.0
 B00319HT9W,46.461790549
 B00000IBNW,1.0
 B007H52KA4,0.973009446694
 B008NNY8CW,1.0
 B006Z21ZEW,10.3973353444
 B0009OUC5U,10.6738095238
 B00006HAXW,12.7744704571
 B00005UF9O,24.6844971516
 B003ZG3GAM,0.0
 B00319HT9C,4.25
 B00005UF9K,23.7416993158
 B003X3BYJW,2.0
 B000VULA9E,32.9061931426
 B0030FT96S,1.0
 B00004UF19,27.7067429218
 B000T7XFGU,3.28383838384
 6303704840,3.08333333333
 B00004UF16,40.5643853223
 B0042YY542,1.0
 B00004UF14,54.7666666667
 B00004UF12,17.4238767081
 6305538409,3.98518518519
 B002B900BM,1.88888888889
 B009M8EA3Y,0.0
 B00018D3XW,47.6217651718
 B000VQYDHY,2.875
 B004SCMGSU,18.7180359602
 B0016PT95A,0.0
 B00077BOSS,1.0
 6304179499,25.0359126984
 B0000DK4QE,46.1355394605
 6301813855,11.0877289377
 B000V2I234,2.0625
 B00015HX9K,9.21747062461
 B0031Z5RWW,1.0
 B0028O34N6,1.0
 B003DQOS8S,0.0
 B0000DK4QK,86.8757760346
 630156443X,3.54166666667
 B009CWWCYO,0.0
 B000V4FTM4,3.0
 B0002EXFNI,80.7038049511
 B0031Z5RWC,1.0
 B0024NSG2U,1.81387047425
 B000Y59D72,0.0
 B003Y5GMNC,11.01996337
 6304277490,1.0
 B0042800WE,20.240995935
 6304888465,3.39513888889
 B002FLZKAM,14.2851190476
 0967877709,0.0
 B000Y11BGC,0.0
 B002AJLMNS,1.0
 B00006G8IV,4.0
 B00192QNXQ,3.88636363636
 630403945X,1.92857142857
 6305233438,3.66666666667
 B00015HX9A,63.3244475019
 B00005U14O,2.69761904762
 630187837X,1.0
 B00004CJ1R,11.4189370485
 B000R9GMGK,1.0
 B0011FDVK4,4.13868889731
 B00004CTUN,8.89708333333
 B002PBP8HW,35.2597107571
 B000WI23KA,4.33333333333
 B0009P42T6,0.0
 1573470937,1.0
 B000NOIVTA,1.0
 B003IYZ46A,1.0
 B00006G8IZ,2.0
 B000P6R55W,0.5
 B0001ME59O,0.941176470588
 B000EOU4N0,1.0
 B000NOIVTK,6.5687295161
 B000OIOXQK,0.966666666667
 B0077T5SS6,4.0
 B000067J24,15.5
 B000067J25,3.26666666667
 0793903335,1.5
 6302510163,1.0
 B006YSHAU0,0.0
 6302181585,2.66666666667
 B00652U6LU,0.0
 B0041KKZH8,22.9812409812
 B001U5S2WM,11.2434343434
 6301931629,34.3904761905
 B000NVI2JM,2.0
 B0060ZNFVK,1.88888888889
 B00151QYU8,100.510181006
 B000HT3PV0,0.0
 B001NA60A0,53.8276090923
 B000YYVLSW,1.125
 B00284EM3M,1.0
 6300208397,2.0
 B007ATHNHC,2.0
 B000B9E2MC,3.5
 6304031831,22.573648948
 B000SRSWXC,5.33333333333
 B000056N8R,1.0
 6301885597,0.0
 B00284EM3C,17.2527777778
 B003K4Y7NO,1.75454545455
 B004BF0DMU,0.0
 B00004CTUA,89.3519259187
 B0094MOQ0K,4.29945054945
 B00027JYT4,3.4
 6305581959,1.0
 B000056N8T,12.4800653595
 6303467245,0.0
 6302739896,2.0
 B000AXWH7Q,7.41666666667
 B0013UQUSW,1.0
 B0001XARPO,1.55414438503
 B004G6ZPX6,1.71428571429
 B003LSZFUI,5.35310457516
 B0092MDYV4,3.8
 B001TK29GS,1.0
 B00178U3CY,13.7768638016
 B0002910TY,1.0
 B007HJ9QMA,12.3091269841
 B000056N8W,4.7600931677
 0940871491,0.0
 B001T89LXY,14.1527313408
 B0000DK4QJ,223.707539205
 B004M8SRHY,3.33333333333
 B000067J2G,1.0
 B00005QVUT,2.0
 B0010XOVSI,13.6281746032
 B00008YLV1,3.84523809524
 B000067J2N,2.0
 B00000ACXE,8.75
 B00000I9PH,0.666666666667
 B000067J2J,8.84949992536
 B000067J2K,4.875
 B000067J2H,0.0
 B000067J2I,4.66666666667
 B000067J2V,2.40909090909
 B000NOIVT0,61.6192702683
 B004J0DQS0,2.0
 B00005YTR5,0.0
 6305754276,1.0
 B0002B54P8,1.0
 6305454280,1.17222222222
 B00005YTR8,9.57380952381
 B000NDFLWG,9.07171717172
 B000IZJR3I,2.6
 B000067J2X,3.24871794872
 B000067J2Y,3.67777777778
 B003GC47YY,0.0
 B000JJRY7O,2.75
 1578072123,2.16666666667
 6303031498,1.0
 B007XF0X4I,16.8920862362
 B00112S8RS,66.0172052841
 B0001G6PZC,291.46745021
 B000TGUUG4,3.33333333333
 B00005Y961,0.0
 6300157423,2.0
 B00004RXMK,12.4053721702
 B003O5MN1C,12.141025641
 B00004WCM9,72.3902236426
 B0002VKZYS,4.15320512821
 B0007Z9RCU,6.2625
 B004EFBRMC,6.22117794486
 B0007YXPCY,1.0
 B000ID1Q02,19.180952381
 6301661869,0.916666666667
 6304580878,1.33737373737
 B006GHA9QQ,95.5862451281
 B00005LKLF,15.9417933131
 B000083ED1,18.5293650794
 B00005QC3X,5.48370927318
 6300276554,11.3523068625
 B00001IVE7,0.7
 B003JFEIJC,12.082034632
 B004MFBJ04,1.0
 B000CZ0PVM,0.0
 B00020HBNW,0.0
 B001PPLJN6,2.68235294118
 B000BB1MEQ,3.3
 B00932ADHQ,2.25
 6303593593,17.1682072829
 B0048FQFLG,3.91025641026
 B00020HBNC,1.57777777778
 B00008HC97,3.90277777778
 B00005M1Y0,63.2126134214
 B000056N8G,0.0
 B0041QSZG0,0.666666666667
 0849986737,0.75
 B000050X30,5.67857142857
 B00012FXJ0,25.3077380952
 B003ODKZXW,5.5
 B00000JGOY,5.41818181818
 B00020HBN2,1.0
 B00005AB92,1.0
 B000EF817U,1.875
 B0035YKW0Q,2.48571428571
 B00005KA8M,7.96551724138
 B008JAG4GW,6.95833333333
 B000083EDB,99.9851056912
 6305306141,7.37575757576
 B001PPLJNQ,2.0
 B00028G74S,0.923076923077
 B00000JGOJ,43.7089883398
 B000083EDI,7.90598290598
 B00000JGOG,4.74166666667
 B000SM6FBI,1.90909090909
 B00005RT3E,4.72727272727
 6300133648,1.70833333333
 1888617047,1.93333333333
 B001PTA34I,6.25
 B000056N8P,1.0
 6305908028,5.61581920904
 B00004WCMK,1.0
 B0009Y2LTU,1.0
 B003SHYJJ0,32.3029287963
 B0076XTH8K,1.83333333333
 0310582792,1.0
 B00004WCMB,47.6545275481
 B005WVUM1E,5.33333333333
 B001C0NMWK,0.0
 B000H5V8D6,77.0807678411
 B000056N8Q,0.333333333333
 B000X9JZVI,0.0
 B00004WCMU,14.9248861161
 0767002652,16.5780389424
 6305104352,1.0
 B00004WCMS,24.7811904762
 B000AYEL9M,1.46428571429
 B000T2MZ3E,0.0
 B006QUF0QW,23.5057648234
 B0007OCG4W,216.415761906
 B000Y9Z610,0.0
 B0000DG6XP,0.0
 B000I9WVZA,13.6424868991
 B000FDEV02,3.75757575758
 B000009ELJ,5.73484848485
 B003ZXDOW0,1.41666666667
 B0006U5UPO,35.5228860029
 B00005M1Y5,27.9676190476
 B000VZAV62,9.79831932773
 B003GAB2LW,0.0
 1585651788,1.85714285714
 B0001LQJW6,0.857142857143
 B000I9WVZU,23.9932539683
 B0007VY4O0,1.0
 6302958741,0.333333333333
 B002KLQ2XG,6.81868131868
 B001AS0NU8,1.0
 B00281DXKS,1.0
 B000NO2FLU,3.0
 6303257933,53.8516309422
 B00006JU7U,49.9955097857
 B000BNXD28,11.3764880952
 6304288875,0.9
 B0000DK4QB,11.35
 B004XWGZAU,3.47115384615
 B005VMWOW4,0.0
 6304091338,24.6677107207
 B0000DK4QD,13.5044928755
 6304286961,61.60067
 0767845234,3.76666666667
 B0000DK4QI,165.398912139
 B001DBQAZY,10.0
 B0002BO0V2,3.0
 B00005952Q,31.6073232323
 B0000DK4QL,94.7897871736
 6304493983,1.1
 B00004T6FK,5.0
 B000BNXD2S,1.0
 630294662X,2.83333333333
 B00000F4KD,22.6249615261
 B00005V9IG,17.306598314
 073600193X,1.83333333333
 B000RA2R18,0.818181818182
 6303928455,1.0
 B001I7HLTW,4.0
 B00015HX90,184.033508834
 B00005U14H,74.9906710463
 B000056N8V,8.67261904762
 B001JPC4N6,17.0377463382
 B0007NMJZ4,1.84615384615
 B000053VQH,2.32720588235
 B000MTFFM2,2.76623376623
 B000AJREL4,2.0
 B005GLHO48,8.43154623155
 B003RLEWOY,0.333333333333
 B00019G4GO,1.0
 B0044WQIM4,5.73098208981
 B000056N8C,7.64166666667
 B000056N8D,1.27272727273
 1891664026,0.4
 B0017HEY8Y,1.0
 B00007JZYP,7.04166666667
 B009K37SUS,1.0
 6302405939,36.3946415069
 B009B6XA1U,15.3404820261
 B0000BYRO7,16.8421617162
 B0001Z3HIG,5.24918599919
 B007I39G3O,2.0
 6304107242,8.66732026144
 B000PY52CW,10.6836827304
 B004BH1TN0,3.97142857143
 B0009UZGHS,3.97454545455
 B00005U14B,4.0
 B000AABKYK,0.0
 B002KBG4TS,0.0
 B007C7V4BS,0.0
 5555292082,11.9395238095
 B000053VQI,3.8
 B000053VQJ,1.0
 B0001Y4LSM,3.51666666667
 B00005LL26,124.094393453
